221;0;1002.00;11.00;2911.00;0.00;0.28
222;0;2374.00;10.20;2333.00;0.00;0.32
223;0;2718.00;10.10;2587.00;0.00;0.32
224;0;3239.00;10.02;543.00;0.00;0.32
225;0;3374.00;9.85;2249.00;0.00;0.24
226;0;1895.00;10.02;1969.00;0.00;0.32
227;0;1628.00;10.62;2321.00;0.00;0.32
228;0;3479.00;10.80;639.00;0.00;0.36
229;0;3052.00;10.30;2677.00;0.00;0.32
230;0;2333.00;10.00;353.00;0.00;0.28
231;0;229.00;9.90;343.00;0.00;0.32
232;0;1832.00;10.00;1223.00;0.00;0.36
233;0;3644.00;10.47;83.00;0.00;0.32
234;0;3240.00;10.10;2065.00;0.00;0.28
235;0;2792.00;10.75;1766.00;0.00;0.28
236;0;2237.00;10.10;2644.00;0.00;0.32
237;0;3203.00;9.77;425.00;0.00;0.28
238;0;1832.00;9.90;1796.00;0.00;0.40
239;0;1993.00;9.97;2170.00;0.00;0.24
240;0;2806.00;10.30;1842.00;0.00;0.32
241;0;2809.00;10.02;2828.00;0.00;0.28
242;0;1796.00;9.80;2719.00;0.00;0.32
243;0;2217.00;9.90;1956.00;0.00;0.24
244;0;1111.00;9.90;3169.00;0.00;0.32
245;0;1634.00;10.10;2653.00;0.00;0.28
246;0;3487.00;9.95;1919.00;0.00;0.32
247;0;1954.00;10.00;1805.00;0.00;0.32
248;0;3509.00;10.30;1954.00;0.00;0.24
249;0;1079.00;10.00;3161.00;0.00;0.32
250;0;1822.00;9.80;299.00;0.00;0.28
251;0;1771.00;9.90;1252.00;0.00;0.24
252;0;172.00;9.90;422.00;0.00;0.28
253;0;2434.00;9.80;383.00;0.00;0.32
254;0;1864.00;9.80;2814.00;0.00;0.32
255;0;3434.00;9.85;3092.00;0.00;0.20
256;0;3019.00;10.10;2190.00;0.00;0.28
257;0;1130.00;10.20;3221.00;0.00;0.32
258;0;2024.00;9.90;664.00;0.00;0.32
259;0;1493.00;10.00;145.00;0.00;0.28
260;0;958.00;9.90;2892.00;0.00;0.32
261;0;3208.00;9.95;1346.00;0.00;0.28
262;0;1978.00;10.72;2199.00;0.00;0.32
263;0;1814.00;10.00;1205.00;0.00;0.32
264;0;2622.00;10.10;2646.00;0.00;0.28
265;0;619.00;10.10;3149.00;0.00;0.36
266;0;2418.00;9.87;3225.00;0.00;0.24
267;0;3458.00;9.95;2761.00;0.00;0.28
268;0;2287.00;10.10;2305.00;0.00;0.28
269;0;1432.00;10.00;1088.00;0.00;0.28
270;0;2998.00;9.80;143.00;0.00;0.24
271;0;2937.00;10.20;2575.00;0.00;0.28
272;0;1969.00;10.10;774.00;0.00;0.28
273;0;1283.00;10.20;1945.00;0.00;0.36
274;0;2141.00;9.85;1905.00;0.00;0.28
275;0;3375.00;10.00;1868.00;0.00;0.28
276;0;1917.00;9.80;1960.00;0.00;0.32
277;0;2198.00;10.00;2620.00;0.00;0.32
278;0;2311.00;10.37;3222.00;0.00;0.32
279;0;1288.00;10.20;1984.00;0.00;0.36
280;0;699.00;9.87;655.00;0.00;0.24
281;0;713.00;10.30;678.00;0.00;0.32
282;0;219.00;10.30;1278.00;0.00;0.32
283;0;2736.00;10.40;2839.00;0.00;0.32
284;0;2171.00;9.80;2644.00;0.00;0.32
285;0;1395.00;10.40;3199.00;0.00;0.28
286;0;3712.00;10.32;133.00;0.00;0.32
287;0;2366.00;10.10;2280.00;0.00;0.36
288;0;1227.00;10.50;318.00;0.00;0.32
289;0;907.00;10.20;2289.00;0.00;0.32
290;0;2820.00;10.17;2836.00;0.00;0.32
291;0;3265.00;9.80;3112.00;0.00;0.28
292;0;1186.00;10.20;2368.00;0.00;0.28
293;0;1699.00;9.85;2599.00;0.00;0.32
294;0;1924.00;9.80;2405.00;0.00;0.28
295;0;2319.00;10.10;3256.00;0.00;0.28
296;0;3413.00;10.70;2227.00;0.00;0.32
297;0;782.00;10.50;3067.00;0.00;0.28
298;0;2000.00;9.87;664.00;0.00;0.28
299;0;1621.00;9.90;2594.00;0.00;0.32
300;0;3316.00;9.80;1890.00;0.00;0.28
301;0;1678.00;9.80;2348.00;0.00;0.40
302;0;2360.00;10.20;2826.00;0.00;0.32
303;0;3666.00;10.27;69.00;0.00;0.32
304;0;2749.00;10.60;2799.00;0.00;0.32
305;0;1870.00;10.07;1309.00;0.00;0.36
306;0;1814.00;9.90;1530.00;0.00;0.36
307;0;2148.00;9.87;2619.00;0.00;0.28
308;0;1328.00;9.90;3235.00;0.00;0.20
309;0;2488.00;9.85;2171.00;0.00;0.24
310;0;3713.00;10.20;1746.00;0.00;0.28
311;0;2414.00;10.05;2929.00;0.00;0.32
312;0;257.00;10.15;2438.00;0.00;0.28
313;0;3710.00;10.90;2640.00;0.00;0.32
314;0;1934.00;10.15;2169.00;0.00;0.36
315;0;1400.00;10.10;3165.00;0.00;0.32
316;0;2912.00;10.40;2568.00;0.00;0.24
317;0;1123.00;10.20;3242.00;0.00;0.32
318;0;1848.00;10.30;1827.00;0.00;0.32
319;0;1369.00;9.90;2460.00;0.00;0.32
320;0;2011.00;10.35;485.00;0.00;0.28
321;0;3508.00;9.90;2018.00;0.00;0.32
322;0;3716.00;9.90;2695.00;0.00;0.20
323;0;2945.00;10.05;2252.00;0.00;0.32
324;0;3665.00;10.82;2618.00;0.00;0.28
325;0;2205.00;10.30;1918.00;0.00;0.28
326;0;3008.00;10.40;76.00;0.00;0.36
327;0;1410.00;10.20;2465.00;0.00;0.28
328;0;216.00;9.72;347.00;0.00;0.32
329;0;2082.00;9.85;710.00;0.00;0.28
330;0;3691.00;10.20;2338.00;0.00;0.28
331;0;3032.00;10.20;2215.00;0.00;0.32
332;0;2511.00;9.97;3014.00;0.00;0.28
333;0;2158.00;10.10;1891.00;0.00;0.28
334;0;3427.00;10.05;1539.00;0.00;0.32
335;0;774.00;10.40;708.00;0.00;0.36
336;0;2380.00;10.00;2932.00;0.00;0.28
337;0;1391.00;9.75;1075.00;0.00;0.28
338;0;3229.00;9.80;749.00;0.00;0.36
339;0;2447.00;9.90;2043.00;0.00;0.28
340;0;619.00;10.20;3195.00;0.00;0.24
341;0;3629.00;10.50;101.00;0.00;0.28
342;0;1887.00;9.80;2028.00;0.00;0.28
343;0;1825.00;9.80;2051.00;0.00;0.28
344;0;3744.00;10.00;1800.00;0.00;0.32
345;0;971.00;10.10;2248.00;0.00;0.32
346;0;3452.00;9.97;2318.00;0.00;0.28
347;0;1941.00;10.27;2276.00;0.00;0.32
348;0;1862.00;9.87;2497.00;0.00;0.32
349;0;2494.00;9.90;2038.00;0.00;0.28
350;0;1569.00;9.80;2586.00;0.00;0.32
351;0;3105.00;9.97;1419.00;0.00;0.32
352;0;2662.00;10.40;2572.00;0.00;0.28
353;0;3693.00;9.90;2869.00;0.00;0.32
354;0;617.00;9.97;3219.00;0.00;0.32
355;0;1256.00;10.05;2025.00;0.00;0.32
356;0;2890.00;9.77;626.00;0.00;0.20
357;0;3507.00;9.95;564.00;0.00;0.28
358;0;3098.00;9.90;1319.00;0.00;0.28
359;0;3773.00;9.90;1782.00;0.00;0.32
360;0;1256.00;10.00;2429.00;0.00;0.32
361;0;3295.00;10.10;2900.00;0.00;0.36
362;0;3648.00;10.37;2610.00;0.00;0.28
363;0;3664.00;10.00;2378.00;0.00;0.28
364;0;2413.00;9.80;2146.00;0.00;0.20
365;0;300.00;10.60;2470.00;0.00;0.28
366;0;2498.00;10.00;2096.00;0.00;0.32
367;0;1250.00;9.90;2351.00;0.00;0.32
368;0;1856.00;10.25;1617.00;0.00;0.28
369;0;2212.00;10.02;2602.00;0.00;0.32
370;0;2187.00;10.00;2583.00;0.00;0.32
371;0;3030.00;10.12;2917.00;0.00;0.28
372;0;1460.00;9.90;2509.00;0.00;0.24
373;0;3272.00;10.00;2028.00;0.00;0.28
374;0;3666.00;10.35;3172.00;0.00;0.32
375;0;981.00;10.45;2938.00;0.00;0.32
376;0;2715.00;10.07;2789.00;0.00;0.32
377;0;3470.00;9.70;1519.00;0.00;0.28
378;0;3299.00;10.25;480.00;0.00;0.28
379;0;1382.00;10.10;3223.00;0.00;0.28
380;0;2316.00;9.90;641.00;0.00;0.28
381;0;3682.00;9.92;1826.00;0.00;0.28
382;0;3743.00;10.20;2967.00;0.00;0.32
383;0;3013.00;10.02;2178.00;0.00;0.32
384;0;349.00;10.20;2468.00;0.00;0.32
385;0;2981.00;9.80;2158.00;0.00;0.28
386;0;2748.00;9.85;2867.00;0.00;0.32
387;0;3228.00;10.20;3224.00;0.00;0.28
388;0;3236.00;9.70;2817.00;0.00;0.24
389;0;1033.00;10.65;2878.00;0.00;0.32
390;0;890.00;9.97;2330.00;0.00;0.28
391;0;1836.00;10.00;1834.00;0.00;0.28
392;0;1690.00;9.80;2359.00;0.00;0.32
393;0;3415.00;10.60;2282.00;0.00;0.32
394;0;3638.00;9.80;2579.00;0.00;0.32
395;0;2761.00;10.10;2836.00;0.00;0.28
396;0;2912.00;10.50;2536.00;0.00;0.32
397;0;1406.00;10.15;1025.00;0.00;0.32
398;0;3186.00;9.85;489.00;0.00;0.28
399;0;3185.00;9.80;2050.00;0.00;0.28
400;0;2387.00;10.52;2903.00;0.00;0.32
401;0;3140.00;9.95;2637.00;0.00;0.28
402;0;200.00;10.57;1229.00;0.00;0.32
403;0;1818.00;9.80;1503.00;0.00;0.28
404;0;1499.00;10.40;1071.00;0.00;0.28
405;0;984.00;9.80;2233.00;0.00;0.28
406;0;3212.00;10.77;2887.00;0.00;0.28
407;0;1240.00;10.10;2363.00;0.00;0.28
408;0;3441.00;9.95;2951.00;0.00;0.24
409;0;1933.00;10.20;279.00;0.00;0.32
410;0;596.00;10.47;3197.00;0.00;0.32
411;0;3778.00;9.90;1771.00;0.00;0.20
412;0;3292.00;10.20;510.00;0.00;0.32
413;0;1618.00;9.90;2620.00;0.00;0.28
414;0;2326.00;10.20;2373.00;0.00;0.28
415;0;2698.00;9.80;179.00;0.00;0.32
416;0;3170.00;10.15;1341.00;0.00;0.32
417;0;2961.00;10.10;2952.00;0.00;0.32
418;0;3235.00;9.95;465.00;0.00;0.32
419;0;1074.00;9.80;3258.00;0.00;0.32
420;0;3710.00;10.20;2585.00;0.00;0.28
421;0;3214.00;9.90;2938.00;0.00;0.24
422;0;2760.00;10.40;160.00;0.00;0.28
423;0;2344.00;10.10;592.00;0.00;0.28
424;0;835.00;9.80;696.00;0.00;0.24
425;0;3686.00;10.12;175.00;0.00;0.32
426;0;1905.00;9.80;1725.00;0.00;0.24
427;0;2021.00;10.20;684.00;0.00;0.24
428;0;3284.00;10.17;2110.00;0.00;0.28
429;0;1863.00;10.20;1555.00;0.00;0.32
430;0;1942.00;11.07;2233.00;0.00;0.28
431;0;1804.00;10.12;1296.00;0.00;0.28
432;0;1093.00;9.80;3281.00;0.00;0.32
433;0;3657.00;10.60;132.00;0.00;0.24
434;0;1252.00;9.90;1898.00;0.00;0.28
435;0;224.00;9.80;376.00;0.00;0.28
436;0;65.00;10.17;2611.00;0.00;0.32
437;0;2776.00;10.07;214.00;0.00;0.36
438;0;722.00;9.90;626.00;0.00;0.28
439;0;252.00;9.77;351.00;0.00;0.28
440;0;1825.00;9.80;2717.00;0.00;0.32
441;0;1230.00;9.75;264.00;0.00;0.28
442;0;1890.00;9.80;1556.00;0.00;0.28
443;0;2516.00;9.82;3023.00;0.00;0.20
444;0;606.00;10.25;3151.00;0.00;0.28
445;0;1939.00;9.87;2956.00;0.00;0.32
446;0;988.00;10.02;2290.00;0.00;0.28
447;0;770.00;9.80;611.00;0.00;0.28
448;0;993.00;9.82;2255.00;0.00;0.24
449;0;744.00;10.12;3054.00;0.00;0.28
450;0;1263.00;10.10;1904.00;0.00;0.32
451;0;1296.00;10.20;1945.00;0.00;0.32
452;0;3414.00;10.40;2266.00;0.00;0.32
453;0;3439.00;10.00;2812.00;0.00;0.28
454;0;2737.00;10.20;181.00;0.00;0.28
455;0;1847.00;10.20;2416.00;0.00;0.28
456;0;2728.00;10.00;158.00;0.00;0.32
457;0;1216.00;10.20;287.00;0.00;0.36
458;0;1623.00;10.17;2641.00;0.00;0.28
459;0;241.00;10.00;1213.00;0.00;0.24
460;0;2380.00;10.00;3287.00;0.00;0.28
461;0;303.00;10.42;2425.00;0.00;0.28
462;0;3387.00;9.90;1527.00;0.00;0.28
463;0;190.00;10.52;1238.00;0.00;0.32
464;0;1206.00;9.80;1912.00;0.00;0.32
465;0;3405.00;10.02;3074.00;0.00;0.32
466;0;648.00;10.30;3199.00;0.00;0.32
467;0;1059.00;9.82;3160.00;0.00;0.28
468;0;1955.00;11.12;2208.00;0.00;0.24
469;0;3234.00;10.20;798.00;0.00;0.32
470;0;1527.00;10.17;164.00;0.00;0.28
471;0;2747.00;10.00;3261.00;0.00;0.32
472;0;2351.00;9.95;2348.00;0.00;0.28
473;0;1993.00;9.85;529.00;0.00;0.36
474;0;2782.00;10.77;3255.00;0.00;0.32
475;0;3419.00;10.50;2975.00;0.00;0.32
476;0;2520.00;9.70;2149.00;0.00;0.28
477;0;2305.00;10.00;378.00;0.00;0.28
478;0;2511.00;10.10;2087.00;0.00;0.32
479;0;2000.00;10.40;454.00;0.00;0.28
480;0;145.00;10.60;2610.00;0.00;0.32
481;0;1311.00;10.05;1942.00;0.00;0.28
482;0;2268.00;10.10;2630.00;0.00;0.28
483;0;184.00;9.80;328.00;0.00;0.24
484;0;3037.00;10.10;2993.00;0.00;0.32
485;0;2356.00;10.20;3170.00;0.00;0.28
486;0;3233.00;10.00;3132.00;0.00;0.36
487;0;1002.00;9.90;2982.00;0.00;0.28
488;0;363.00;9.95;2418.00;0.00;0.28
489;0;1829.00;9.85;2453.00;0.00;0.28
490;0;3802.00;9.80;2921.00;0.00;0.16
491;0;3779.00;10.07;2967.00;0.00;0.32
492;0;1928.00;10.10;269.00;0.00;0.28
493;0;2870.00;10.00;2544.00;0.00;0.28
494;0;3730.00;10.02;2594.00;0.00;0.28
495;0;3289.00;10.20;1808.00;0.00;0.36
496;0;1578.00;9.75;2594.00;0.00;0.32
497;0;1577.00;9.80;52.00;0.00;0.24
498;0;837.00;9.80;675.00;0.00;0.20
499;0;1242.00;9.70;267.00;0.00;0.32
500;0;2294.00;9.90;3185.00;0.00;0.32
501;0;3283.00;10.12;786.00;0.00;0.36
502;0;1884.00;10.20;252.00;0.00;0.32
503;0;1801.00;10.70;1590.00;0.00;0.32
504;0;93.00;10.20;2588.00;0.00;0.32
505;0;1926.00;9.80;432.00;0.00;0.32
506;0;3317.00;10.32;1817.00;0.00;0.24
507;0;845.00;10.30;3070.00;0.00;0.28
508;0;1785.00;10.20;1230.00;0.00;0.36
509;0;2305.00;10.00;365.00;0.00;0.32
510;0;1856.00;9.80;257.00;0.00;0.28
511;0;1266.00;10.07;2385.00;0.00;0.36
512;0;1247.00;10.22;1955.00;0.00;0.32
513;0;1365.00;10.20;3216.00;0.00;0.36
514;0;1966.00;11.30;2227.00;0.00;0.32
515;0;1928.00;9.82;2287.00;0.00;0.24
516;0;3399.00;10.30;1613.00;0.00;0.32
517;0;2330.00;10.00;634.00;0.00;0.32
518;0;3164.00;10.00;1329.00;0.00;0.32
519;0;888.00;10.40;2292.00;0.00;0.36
520;0;1917.00;10.30;286.00;0.00;0.28
521;0;375.00;9.90;2439.00;0.00;0.28
522;0;56.00;9.97;2618.00;0.00;0.24
523;0;2721.00;9.80;2893.00;0.00;0.32
524;0;3474.00;9.90;1901.00;0.00;0.28
525;0;178.00;9.92;2583.00;0.00;0.28
526;0;3404.00;10.12;2302.00;0.00;0.32
527;0;1847.00;10.20;1773.00;0.00;0.36
528;0;2358.00;9.80;305.00;0.00;0.28
529;0;3387.00;10.00;2214.00;0.00;0.32
530;0;240.00;10.45;1247.00;0.00;0.32
531;0;2168.00;9.90;1941.00;0.00;0.32
532;0;1488.00;9.82;1003.00;0.00;0.28
533;0;3669.00;10.70;1756.00;0.00;0.32
534;0;2972.00;10.15;2933.00;0.00;0.28
535;0;1886.00;10.02;1592.00;0.00;0.24
536;0;3680.00;10.20;3146.00;0.00;0.36
537;0;1181.00;10.72;315.00;0.00;0.28
538;0;3057.00;9.90;2246.00;0.00;0.24
539;0;3680.00;9.80;3082.00;0.00;0.24
540;0;330.00;10.30;2438.00;0.00;0.32
541;0;1184.00;9.70;1979.00;0.00;0.24
542;0;3338.00;10.20;1816.00;0.00;0.28
543;0;1861.00;10.47;1781.00;0.00;0.32
544;0;2762.00;10.20;2771.00;0.00;0.32
545;0;2941.00;9.95;106.00;0.00;0.32
