1;bunker;2361.00;15.68;3285.00;2.71;0
1;bunker;2333.00;11.50;3298.00;0.55;0
1;bunker;2336.00;13.20;3295.00;3.21;0
1;bunker;2325.00;11.30;3296.00;4.77;0
1;coastal_bunker;2351.00;16.43;3283.00;1.16;0
1;coastal_bunker;2358.00;15.28;3287.00;5.28;0
1;coastal_bunker;2340.00;13.85;3293.00;0.20;0
1;coastal_bunker;2324.00;15.15;3283.00;3.22;0
1;coastal_bunker;2365.00;11.62;3298.00;5.88;0
1;coastal_bunker;2339.00;15.85;3284.00;2.26;0
1;coastal_bunker;2329.00;13.50;3292.00;0.11;0
1;coastal_bunker;2333.00;12.90;3295.00;1.67;0
1;coastal_bunker;2354.00;14.35;3292.00;5.79;0
1;coastal_bunker;2334.00;16.05;3283.00;0.71;0
1;coastal_bunker;2332.00;16.75;3276.00;4.83;0
1;coastal_bunker;2336.00;12.82;3296.00;0.11;0
1;coastal_bunker;2364.00;14.90;3288.00;2.78;0
1;coastal_bunker;2363.00;11.90;3298.00;5.44;0
1;coastal_bunker;2325.00;10.40;3298.00;2.17;0
1;coastal_bunker;2347.00;11.88;3299.00;3.38;0
1;coastal_bunker;2356.00;16.88;3280.00;1.22;0
1;dockyard;2322.00;11.23;3295.00;5.34;0
1;anti_air_building;2348.00;14.15;3293.00;5.45;0
1;anti_air_building;2342.00;14.75;3290.00;3.29;0
1;anti_air_building;2339.00;12.70;3296.00;5.95;0
1;synthetic_refinery;2352.00;16.40;3283.00;2.33;0
1;fuel_silo;2346.00;11.00;3301.00;3.89;0
1;radar_station;2332.00;13.95;3291.00;1.73;0
1;rocket_site;2346.00;12.60;3297.00;4.40;0
1;nuclear_reactor;2322.00;15.05;3283.00;0.78;0
2;arms_factory;1071.00;12.15;3296.00;1.45;0
2;arms_factory;1092.00;12.38;3296.00;4.47;0
2;arms_factory;1093.00;15.90;3284.00;0.85;0
2;arms_factory;1062.00;13.82;3289.00;3.51;0
2;arms_factory;1089.00;11.00;3300.00;1.35;0
2;arms_factory;1085.00;15.35;3288.00;1.46;0
2;industrial_complex;1099.00;11.78;3297.00;5.58;0
2;industrial_complex;1069.00;11.07;3298.00;1.96;0
2;industrial_complex;1066.00;15.95;3282.00;6.08;0
2;industrial_complex;1075.00;17.25;3275.00;6.18;0
2;industrial_complex;1074.00;14.35;3290.00;4.02;0
2;industrial_complex;1082.00;12.10;3298.00;0.41;0
2;air_base;1075.00;16.90;3278.00;3.07;0
2;supply_node;1099.00;12.78;3294.00;1.67;0
2;supply_node;1077.00;17.30;3275.00;3.15;0
2;supply_node;1092.00;14.38;3290.00;0.91;0
2;supply_node;1096.00;16.43;3281.00;2.39;0
2;supply_node;1068.00;16.77;3276.00;5.32;0
2;supply_node;1084.00;13.15;3295.00;1.63;0
2;supply_node;1078.00;11.80;3298.00;4.56;0
2;supply_node;1091.00;11.80;3298.00;1.21;0
2;supply_node;1067.00;11.23;3297.00;3.80;0
2;supply_node;1057.00;11.28;3294.00;0.45;0
2;supply_node;1073.00;13.35;3293.00;1.93;0
2;supply_node;1063.00;13.70;3290.00;5.97;0
2;supply_node;1056.00;13.70;3287.00;2.63;0
2;supply_node;1079.00;15.28;3287.00;4.10;0
2;supply_node;1070.00;15.50;3285.00;1.86;0
2;supply_node;1088.00;15.95;3284.00;3.34;0
2;supply_node;1062.00;15.55;3282.00;6.28;0
2;supply_node;1085.00;17.40;3276.00;4.03;0
2;naval_base;1064.00;10.73;3298.00;-3.61;18222
2;naval_base;1079.00;10.35;3301.00;-3.46;18222
2;naval_base;1057.00;10.65;3295.00;-3.61;18222
2;naval_base;1091.00;10.43;3301.00;-3.14;18222
2;naval_base;1098.00;10.93;3299.00;-3.34;18222
2;bunker;1093.00;13.35;3293.00;5.21;0
2;bunker;1099.00;12.15;3296.00;1.59;0
2;bunker;1083.00;17.10;3277.00;4.25;0
2;bunker;1078.00;13.40;3293.00;0.99;0
2;bunker;1065.00;13.25;3292.00;3.66;0
2;bunker;1071.00;15.05;3287.00;0.04;0
2;bunker;1074.00;17.05;3277.00;2.70;0
2;bunker;1063.00;16.35;3277.00;5.72;0
2;bunker;1086.00;15.30;3288.00;0.64;0
2;bunker;1065.00;11.35;3297.00;4.76;0
2;bunker;1082.00;11.30;3300.00;2.61;0
2;bunker;1095.00;11.15;3299.00;2.71;0
2;bunker;1084.00;14.35;3292.00;0.55;0
2;bunker;1056.00;12.78;3290.00;3.21;0
2;bunker;1071.00;12.95;3294.00;4.77;0
2;bunker;1067.00;15.60;3284.00;1.16;0
2;bunker;1098.00;16.00;3283.00;5.28;0
2;bunker;1057.00;12.20;3292.00;0.20;0
2;coastal_bunker;1073.00;15.85;3284.00;3.22;0
2;coastal_bunker;1091.00;12.18;3297.00;5.88;0
2;coastal_bunker;1092.00;13.15;3294.00;2.26;0
2;coastal_bunker;1095.00;11.95;3297.00;0.11;0
2;coastal_bunker;1066.00;14.98;3286.00;1.67;0
2;coastal_bunker;1069.00;13.45;3292.00;5.79;0
2;coastal_bunker;1089.00;15.95;3284.00;0.71;0
2;coastal_bunker;1079.00;17.27;3275.00;4.83;0
2;coastal_bunker;1083.00;17.40;3275.00;0.11;0
2;coastal_bunker;1070.00;17.25;3274.00;2.78;0
2;coastal_bunker;1057.00;13.55;3288.00;5.44;0
2;coastal_bunker;1084.00;13.15;3295.00;2.17;0
2;coastal_bunker;1061.00;13.85;3289.00;3.38;0
2;coastal_bunker;1063.00;11.40;3296.00;1.22;0
2;coastal_bunker;1096.00;15.98;3283.00;5.34;0
2;coastal_bunker;1078.00;15.28;3287.00;5.45;0
2;coastal_bunker;1082.00;11.30;3300.00;3.29;0
2;coastal_bunker;1056.00;11.53;3293.00;5.95;0
2;dockyard;1077.00;17.02;3278.00;2.33;0
2;anti_air_building;1069.00;17.08;3274.00;3.89;0
2;anti_air_building;1078.00;15.82;3285.00;1.73;0
2;anti_air_building;1065.00;14.70;3287.00;4.40;0
2;synthetic_refinery;1070.00;16.90;3277.00;0.78;0
2;fuel_silo;1076.00;14.85;3288.00;2.34;0
2;radar_station;1061.00;13.20;3291.00;0.18;0
2;rocket_site;1073.00;16.83;3279.00;2.84;0
2;nuclear_reactor;1091.00;13.40;3293.00;5.50;0
3;arms_factory;1392.00;11.25;3296.00;0.85;0
3;arms_factory;1378.00;13.98;3286.00;3.51;0
3;arms_factory;1418.00;12.25;3291.00;1.35;0
3;arms_factory;1392.00;15.23;3283.00;1.46;0
3;arms_factory;1387.00;13.70;3289.00;5.58;0
3;arms_factory;1394.00;14.10;3288.00;1.96;0
3;industrial_complex;1396.00;16.95;3273.00;6.08;0
3;industrial_complex;1401.00;15.60;3281.00;6.18;0
3;industrial_complex;1394.00;15.95;3280.00;4.02;0
3;industrial_complex;1408.00;12.50;3292.00;0.41;0
3;industrial_complex;1384.00;16.65;3275.00;3.07;0
3;industrial_complex;1375.00;15.85;3276.00;6.09;0
3;air_base;1376.00;12.05;3291.00;2.47;0
3;supply_node;1381.00;15.30;3281.00;0.91;0
3;supply_node;1372.00;15.50;3277.00;2.39;0
3;supply_node;1409.00;12.20;3293.00;5.32;0
3;supply_node;1408.00;16.60;3275.00;1.63;0
3;supply_node;1380.00;12.15;3292.00;4.56;0
3;supply_node;1372.00;12.48;3288.00;1.21;0
3;supply_node;1409.00;14.75;3284.00;3.80;0
3;supply_node;1400.00;13.90;3289.00;0.45;0
3;supply_node;1392.00;11.75;3295.00;1.93;0
3;supply_node;1401.00;11.45;3296.00;5.97;0
3;supply_node;1418.00;11.93;3292.00;2.63;0
3;supply_node;1386.00;13.25;3290.00;4.10;0
3;supply_node;1417.00;13.90;3286.00;1.86;0
3;supply_node;1392.00;14.98;3284.00;3.34;0
3;supply_node;1400.00;15.90;3280.00;6.28;0
3;supply_node;1388.00;16.55;3276.00;4.03;0
3;supply_node;1396.00;16.80;3274.00;5.51;0
3;supply_node;1379.00;16.65;3272.00;2.16;0
3;supply_node;1387.00;17.40;3268.00;4.75;0
3;naval_base;1394.00;10.45;3298.00;-3.14;18106
3;naval_base;1404.00;10.43;3298.00;-3.61;18106
3;naval_base;1412.00;10.38;3297.00;-3.39;18106
3;naval_base;1377.00;10.90;3294.00;-3.14;18106
3;naval_base;1417.00;10.78;3295.00;-3.46;18106
3;naval_base;1372.00;10.55;3293.00;-2.68;18106
3;bunker;1384.00;16.65;3275.00;3.66;0
3;bunker;1407.00;17.10;3272.00;0.04;0
3;bunker;1386.00;17.20;3269.00;2.70;0
3;bunker;1373.00;15.75;3276.00;5.72;0
3;bunker;1402.00;12.78;3292.00;0.64;0
3;bunker;1419.00;12.85;3289.00;4.76;0
3;bunker;1408.00;11.90;3294.00;2.61;0
3;bunker;1393.00;17.05;3271.00;2.71;0
3;bunker;1405.00;14.20;3287.00;0.55;0
3;bunker;1378.00;13.98;3286.00;3.21;0
3;bunker;1400.00;11.45;3296.00;4.77;0
3;bunker;1377.00;14.90;3282.00;1.16;0
3;bunker;1387.00;15.75;3281.00;5.28;0
3;bunker;1381.00;10.93;3295.00;0.20;0
3;bunker;1394.00;14.85;3285.00;3.22;0
3;bunker;1386.00;13.57;3289.00;5.88;0
3;bunker;1398.00;15.05;3284.00;2.26;0
3;bunker;1416.00;11.38;3294.00;0.11;0
3;bunker;1390.00;11.18;3296.00;1.67;0
3;coastal_bunker;1409.00;14.05;3287.00;5.79;0
3;coastal_bunker;1385.00;15.85;3280.00;0.71;0
3;coastal_bunker;1386.00;17.60;3266.00;4.83;0
3;coastal_bunker;1391.00;13.88;3288.00;0.11;0
3;coastal_bunker;1380.00;16.40;3276.00;2.78;0
3;coastal_bunker;1374.00;15.32;3279.00;5.44;0
3;coastal_bunker;1395.00;16.50;3277.00;2.17;0
3;coastal_bunker;1375.00;12.23;3290.00;3.38;0
3;coastal_bunker;1382.00;12.28;3292.00;1.22;0
3;coastal_bunker;1390.00;15.98;3279.00;5.34;0
3;coastal_bunker;1420.00;12.80;3289.00;5.45;0
3;coastal_bunker;1420.00;12.43;3290.00;3.29;0
3;coastal_bunker;1397.00;15.20;3283.00;5.95;0
3;coastal_bunker;1396.00;13.40;3290.00;2.33;0
3;coastal_bunker;1411.00;10.88;3296.00;3.89;0
3;coastal_bunker;1412.00;16.05;3277.00;1.73;0
3;coastal_bunker;1398.00;12.20;3294.00;4.40;0
3;coastal_bunker;1387.00;13.70;3289.00;0.78;0
3;coastal_bunker;1392.00;11.75;3295.00;2.34;0
3;dockyard;1391.00;15.95;3279.00;0.18;0
3;anti_air_building;1415.00;13.75;3287.00;2.84;0
3;anti_air_building;1401.00;16.95;3275.00;5.50;0
3;anti_air_building;1385.00;15.75;3281.00;2.24;0
3;synthetic_refinery;1376.00;16.27;3273.00;3.45;0
3;fuel_silo;1380.00;13.85;3287.00;1.29;0
3;radar_station;1410.00;16.50;3275.00;2.85;0
3;rocket_site;1372.00;14.98;3279.00;5.51;0
3;nuclear_reactor;1382.00;13.05;3290.00;1.90;0
4;arms_factory;2768.00;15.40;3282.00;1.35;0
4;arms_factory;2765.00;16.52;3272.00;1.46;0
4;arms_factory;2761.00;15.45;3279.00;5.58;0
4;arms_factory;2785.00;16.80;3274.00;1.96;0
4;arms_factory;2777.00;15.85;3280.00;6.08;0
4;arms_factory;2788.00;16.52;3275.00;6.18;0
4;industrial_complex;2777.00;14.60;3286.00;4.02;0
4;industrial_complex;2759.00;12.90;3288.00;0.41;0
4;industrial_complex;2775.00;12.35;3293.00;3.07;0
4;industrial_complex;2787.00;14.30;3287.00;6.09;0
4;industrial_complex;2760.00;14.45;3283.00;2.47;0
4;industrial_complex;2783.00;11.80;3295.00;5.13;0
4;air_base;2767.00;16.52;3274.00;1.52;0
4;supply_node;2792.00;15.98;3278.00;5.32;0
4;supply_node;2781.00;15.35;3282.00;1.63;0
4;supply_node;2788.00;12.07;3294.00;4.56;0
4;supply_node;2776.00;11.25;3296.00;1.21;0
4;supply_node;2765.00;11.82;3293.00;3.80;0
4;supply_node;2798.00;11.53;3294.00;0.45;0
4;supply_node;2754.00;12.53;3287.00;1.93;0
4;supply_node;2782.00;13.50;3290.00;5.97;0
4;supply_node;2771.00;13.20;3290.00;2.63;0
4;supply_node;2762.00;13.62;3287.00;4.10;0
4;supply_node;2793.00;14.05;3287.00;1.86;0
4;supply_node;2769.00;15.35;3282.00;3.34;0
4;supply_node;2760.00;15.30;3279.00;6.28;0
4;supply_node;2775.00;16.33;3276.00;4.03;0
4;supply_node;2766.00;16.60;3273.00;5.51;0
4;supply_node;2782.00;16.85;3273.00;2.16;0
4;supply_node;2789.00;17.30;3268.00;4.75;0
4;bunker;2792.00;15.78;3279.00;2.70;0
4;bunker;2767.00;16.65;3273.00;5.72;0
4;bunker;2792.00;13.75;3288.00;0.64;0
4;bunker;2780.00;13.40;3290.00;4.76;0
4;bunker;2769.00;13.65;3288.00;2.61;0
4;bunker;2750.00;11.48;3288.00;2.71;0
4;bunker;2769.00;14.28;3286.00;0.55;0
4;bunker;2775.00;16.52;3275.00;3.21;0
4;bunker;2761.00;14.20;3285.00;4.77;0
4;bunker;2776.00;15.53;3282.00;1.16;0
4;bunker;2797.00;12.00;3293.00;5.28;0
4;bunker;2787.00;17.08;3269.00;0.20;0
4;bunker;2762.00;15.85;3276.00;3.22;0
4;bunker;2775.00;12.35;3293.00;5.88;0
4;bunker;2787.00;11.75;3295.00;2.26;0
4;bunker;2780.00;16.50;3276.00;0.11;0
4;bunker;2765.00;11.82;3293.00;1.67;0
4;coastal_bunker;2781.00;13.10;3291.00;0.71;0
4;coastal_bunker;2783.00;16.52;3276.00;4.83;0
4;coastal_bunker;2789.00;14.78;3284.00;0.11;0
4;coastal_bunker;2782.00;16.35;3277.00;2.78;0
4;coastal_bunker;2767.00;12.78;3291.00;5.44;0
4;coastal_bunker;2772.00;11.12;3296.00;2.17;0
4;coastal_bunker;2763.00;15.40;3280.00;3.38;0
4;coastal_bunker;2792.00;11.50;3295.00;1.22;0
4;coastal_bunker;2759.00;13.20;3287.00;5.34;0
4;coastal_bunker;2759.00;11.40;3292.00;5.45;0
4;coastal_bunker;2777.00;16.52;3274.00;3.29;0
4;coastal_bunker;2794.00;15.88;3278.00;5.95;0
4;coastal_bunker;2789.00;17.35;3266.00;2.33;0
4;coastal_bunker;2764.00;12.45;3291.00;3.89;0
4;coastal_bunker;2765.00;14.93;3283.00;1.73;0
4;coastal_bunker;2799.00;11.85;3293.00;4.40;0
4;coastal_bunker;2768.00;16.45;3275.00;0.78;0
4;dockyard;2793.00;15.43;3281.00;0.18;0
4;anti_air_building;2769.00;15.20;3283.00;2.84;0
4;anti_air_building;2777.00;15.15;3283.00;5.50;0
4;anti_air_building;2769.00;11.32;3295.00;2.24;0
4;synthetic_refinery;2787.00;12.15;3294.00;3.45;0
4;fuel_silo;2750.00;10.98;3289.00;1.29;0
4;radar_station;2776.00;13.05;3291.00;2.85;0
4;rocket_site;2783.00;13.15;3291.00;5.51;0
4;nuclear_reactor;2764.00;13.12;3289.00;1.90;0
6;arms_factory;3258.00;14.75;3242.00;6.08;0
6;arms_factory;3246.00;17.10;3228.00;6.18;0
6;arms_factory;3240.00;10.62;3252.00;4.02;0
6;arms_factory;3266.00;15.88;3235.00;0.41;0
6;arms_factory;3269.00;12.70;3247.00;3.07;0
6;arms_factory;3265.00;16.65;3231.00;6.09;0
6;industrial_complex;3254.00;14.68;3242.00;2.47;0
6;industrial_complex;3251.00;15.05;3240.00;5.13;0
6;industrial_complex;3242.00;11.25;3251.00;1.52;0
6;industrial_complex;3247.00;10.68;3253.00;4.54;0
6;industrial_complex;3271.00;13.12;3246.00;5.74;0
6;industrial_complex;3246.00;16.65;3232.00;3.58;0
6;air_base;3258.00;13.93;3245.00;5.14;0
6;supply_node;3264.00;16.18;3234.00;3.80;0
6;supply_node;3232.00;14.80;3238.00;0.45;0
6;supply_node;3241.00;12.82;3247.00;1.93;0
6;supply_node;3262.00;13.25;3246.00;5.97;0
6;supply_node;3231.00;11.57;3247.00;2.63;0
6;supply_node;3247.00;15.45;3239.00;4.10;0
6;supply_node;3248.00;10.70;3253.00;1.86;0
6;supply_node;3257.00;11.45;3252.00;3.34;0
6;supply_node;3267.00;11.15;3252.00;6.28;0
6;supply_node;3251.00;13.05;3247.00;4.03;0
6;supply_node;3270.00;13.60;3244.00;5.51;0
6;supply_node;3256.00;15.30;3240.00;2.16;0
6;supply_node;3241.00;16.05;3235.00;4.75;0
6;supply_node;3252.00;16.50;3232.00;1.40;0
6;supply_node;3244.00;17.20;3227.00;4.34;0
6;naval_base;3251.00;10.03;3255.00;-3.14;18254
6;naval_base;3230.00;9.62;3251.00;-3.14;18254
6;naval_base;3263.00;10.35;3254.00;-3.61;18254
6;naval_base;3240.00;10.18;3253.00;-2.98;18254
6;naval_base;3257.00;10.15;3255.00;-3.46;18254
6;bunker;3248.00;10.70;3253.00;0.04;0
6;bunker;3237.00;12.45;3247.00;2.70;0
6;bunker;3249.00;16.85;3230.00;5.72;0
6;bunker;3259.00;14.55;3243.00;0.64;0
6;bunker;3234.00;12.45;3246.00;4.76;0
6;bunker;3239.00;16.55;3231.00;2.61;0
6;bunker;3254.00;12.85;3248.00;2.71;0
6;bunker;3265.00;12.62;3248.00;0.55;0
6;bunker;3236.00;13.70;3243.00;3.21;0
6;bunker;3270.00;10.85;3252.00;4.77;0
6;bunker;3253.00;16.30;3234.00;1.16;0
6;bunker;3273.00;14.10;3242.00;5.28;0
6;bunker;3259.00;11.00;3253.00;0.20;0
6;bunker;3246.00;14.75;3241.00;3.22;0
6;bunker;3263.00;14.82;3240.00;5.88;0
6;coastal_bunker;3259.00;14.75;3242.00;2.26;0
6;coastal_bunker;3271.00;13.60;3244.00;0.11;0
6;coastal_bunker;3253.00;15.95;3236.00;1.67;0
6;coastal_bunker;3228.00;11.07;3247.00;5.79;0
6;coastal_bunker;3246.00;15.45;3239.00;0.71;0
6;coastal_bunker;3234.00;14.10;3241.00;4.83;0
6;coastal_bunker;3240.00;11.50;3250.00;0.11;0
6;coastal_bunker;3266.00;12.90;3247.00;2.78;0
6;coastal_bunker;3245.00;17.55;3224.00;5.44;0
6;coastal_bunker;3265.00;16.40;3233.00;2.17;0
6;coastal_bunker;3243.00;15.85;3236.00;3.38;0
6;coastal_bunker;3254.00;10.48;3254.00;1.22;0
6;coastal_bunker;3266.00;11.55;3251.00;5.34;0
6;coastal_bunker;3253.00;10.90;3253.00;5.45;0
6;coastal_bunker;3250.00;11.75;3251.00;3.29;0
6;dockyard;3260.00;15.62;3237.00;5.95;0
6;anti_air_building;3262.00;12.70;3248.00;2.33;0
6;anti_air_building;3247.00;13.88;3244.00;3.89;0
6;anti_air_building;3256.00;14.55;3243.00;1.73;0
6;synthetic_refinery;3261.00;11.38;3252.00;4.40;0
6;fuel_silo;3242.00;10.28;3253.00;0.78;0
6;radar_station;3252.00;10.48;3254.00;2.34;0
6;rocket_site;3258.00;12.85;3248.00;0.18;0
6;nuclear_reactor;3264.00;16.43;3233.00;2.84;0
7;arms_factory;3669.00;12.85;3214.00;4.02;0
7;arms_factory;3665.00;13.55;3212.00;0.41;0
7;arms_factory;3650.00;16.00;3204.00;3.07;0
7;arms_factory;3646.00;11.35;3220.00;6.09;0
7;arms_factory;3631.00;12.55;3214.00;2.47;0
7;arms_factory;3665.00;12.95;3214.00;5.13;0
7;industrial_complex;3669.00;13.78;3211.00;1.52;0
7;industrial_complex;3639.00;16.88;3198.00;4.54;0
7;industrial_complex;3649.00;16.55;3201.00;5.74;0
7;industrial_complex;3635.00;13.40;3213.00;3.58;0
7;industrial_complex;3659.00;14.03;3212.00;5.14;0
7;industrial_complex;3666.00;13.70;3211.00;1.52;0
7;air_base;3636.00;16.75;3198.00;4.19;0
7;supply_node;3651.00;13.20;3215.00;1.93;0
7;supply_node;3639.00;16.65;3199.00;5.97;0
7;supply_node;3648.00;16.25;3204.00;2.63;0
7;supply_node;3658.00;16.15;3205.00;4.10;0
7;supply_node;3635.00;14.55;3209.00;1.86;0
7;supply_node;3645.00;11.35;3220.00;3.34;0
7;supply_node;3657.00;11.38;3220.00;6.28;0
7;supply_node;3665.00;11.70;3218.00;4.03;0
7;supply_node;3635.00;11.82;3217.00;5.51;0
7;supply_node;3625.00;11.65;3214.00;2.16;0
7;supply_node;3642.00;13.35;3214.00;4.75;0
7;supply_node;3659.00;13.62;3213.00;1.40;0
7;supply_node;3667.00;13.43;3212.00;4.34;0
7;supply_node;3625.00;14.00;3207.00;0.63;0
7;supply_node;3630.00;15.88;3201.00;3.58;0
7;naval_base;3630.00;10.73;3218.00;-3.46;18235
7;naval_base;3662.00;10.65;3221.00;-3.61;18235
7;naval_base;3639.00;10.18;3221.00;-3.14;18235
7;naval_base;3646.00;10.07;3222.00;-3.61;18235
7;naval_base;3666.00;10.85;3220.00;-3.46;18235
7;naval_base;3652.00;10.50;3222.00;-3.28;18235
7;bunker;3649.00;15.32;3208.00;0.64;0
7;bunker;3650.00;14.53;3211.00;4.76;0
7;bunker;3667.00;13.23;3213.00;2.61;0
7;bunker;3647.00;13.40;3214.00;2.71;0
7;bunker;3626.00;11.00;3216.00;0.55;0
7;bunker;3640.00;15.03;3208.00;3.21;0
7;bunker;3632.00;11.07;3218.00;4.77;0
7;bunker;3659.00;14.03;3212.00;1.16;0
7;bunker;3629.00;15.98;3199.00;5.28;0
7;bunker;3661.00;14.90;3209.00;0.20;0
7;bunker;3638.00;16.50;3200.00;3.22;0
7;bunker;3650.00;11.00;3221.00;5.88;0
7;bunker;3661.00;11.62;3219.00;2.26;0
7;bunker;3629.00;13.95;3209.00;0.11;0
7;bunker;3667.00;11.68;3218.00;1.67;0
7;coastal_bunker;3639.00;15.85;3204.00;5.79;0
7;coastal_bunker;3629.00;11.45;3216.00;0.71;0
7;coastal_bunker;3659.00;16.27;3204.00;4.83;0
7;coastal_bunker;3661.00;12.28;3217.00;0.11;0
7;coastal_bunker;3631.00;13.95;3210.00;2.78;0
7;coastal_bunker;3649.00;13.95;3213.00;5.44;0
7;coastal_bunker;3651.00;15.35;3208.00;2.17;0
7;coastal_bunker;3662.00;11.50;3219.00;3.38;0
7;coastal_bunker;3642.00;14.05;3212.00;1.22;0
7;coastal_bunker;3632.00;15.57;3204.00;5.34;0
7;coastal_bunker;3667.00;12.00;3217.00;5.45;0
7;coastal_bunker;3646.00;12.15;3218.00;3.29;0
7;coastal_bunker;3636.00;11.07;3219.00;5.95;0
7;coastal_bunker;3667.00;13.70;3211.00;2.33;0
7;coastal_bunker;3629.00;13.65;3210.00;3.89;0
7;dockyard;3650.00;12.55;3217.00;1.73;0
7;anti_air_building;3654.00;13.57;3214.00;4.40;0
7;anti_air_building;3634.00;14.55;3209.00;0.78;0
7;anti_air_building;3642.00;12.98;3215.00;2.34;0
7;synthetic_refinery;3641.00;13.80;3213.00;0.18;0
7;fuel_silo;3655.00;12.88;3216.00;2.84;0
7;radar_station;3650.00;13.55;3214.00;5.50;0
7;rocket_site;3661.00;15.90;3206.00;2.24;0
7;nuclear_reactor;3633.00;14.90;3207.00;3.45;0
8;arms_factory;791.00;14.75;3110.00;3.07;0
8;arms_factory;790.00;11.90;3118.00;6.09;0
8;arms_factory;773.00;13.53;3111.00;2.47;0
8;arms_factory;771.00;12.55;3113.00;5.13;0
8;arms_factory;794.00;16.58;3101.00;1.52;0
8;arms_factory;807.00;15.70;3104.00;4.54;0
8;industrial_complex;779.00;12.82;3115.00;5.74;0
8;industrial_complex;772.00;16.65;3096.00;3.58;0
8;industrial_complex;785.00;14.40;3110.00;5.14;0
8;industrial_complex;770.00;15.43;3103.00;1.52;0
8;industrial_complex;791.00;14.15;3112.00;4.19;0
8;industrial_complex;784.00;15.60;3106.00;2.03;0
8;air_base;790.00;15.35;3107.00;5.05;0
8;supply_node;779.00;14.55;3109.00;2.63;0
8;supply_node;797.00;12.32;3117.00;4.10;0
8;supply_node;771.00;16.58;3096.00;1.86;0
8;supply_node;786.00;11.85;3118.00;3.34;0
8;supply_node;805.00;11.85;3117.00;6.28;0
8;supply_node;776.00;11.93;3116.00;4.03;0
8;supply_node;766.00;11.80;3113.00;5.51;0
8;supply_node;789.00;13.70;3113.00;2.16;0
8;supply_node;802.00;14.00;3111.00;4.75;0
8;supply_node;771.00;14.35;3108.00;1.40;0
8;supply_node;795.00;15.45;3107.00;4.34;0
8;supply_node;787.00;15.98;3104.00;0.63;0
8;supply_node;804.00;16.15;3103.00;3.58;0
8;supply_node;778.00;16.45;3101.00;5.05;0
8;supply_node;796.00;16.93;3099.00;2.81;0
8;naval_base;784.00;10.78;3120.00;-3.46;18128
8;naval_base;806.00;10.85;3119.00;-3.46;18128
8;naval_base;762.00;10.68;3114.00;-3.14;18128
8;naval_base;773.00;10.78;3118.00;-3.14;18128
8;naval_base;796.00;10.53;3121.00;-3.14;18128
8;bunker;799.00;16.05;3104.00;4.76;0
8;bunker;805.00;14.85;3108.00;2.61;0
8;bunker;779.00;16.25;3102.00;2.71;0
8;bunker;793.00;12.40;3117.00;0.55;0
8;bunker;797.00;16.83;3099.00;3.21;0
8;bunker;770.00;16.12;3099.00;4.77;0
